tau,PIQP,OSQP,SCS,PROXQP,GUROBI,MOSEK
1.0,0.7246376811594203,0.07971014492753623,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0092621909870476,0.7391304347826086,0.07971014492753623,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0186101701559758,0.7463768115942029,0.08695652173913043,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0280447320933093,0.7463768115942029,0.08695652173913043,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0375666787451858,0.7536231884057971,0.10144927536231885,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0471768194855202,0.7608695652173914,0.10144927536231885,0.007246376811594203,0.028985507246376812,0.15942028985507245,0.0
1.0568759711848041,0.7608695652173914,0.10144927536231885,0.007246376811594203,0.028985507246376812,0.16666666666666666,0.0
1.0666649582795393,0.7608695652173914,0.10144927536231885,0.007246376811594203,0.028985507246376812,0.17391304347826086,0.0
1.0765446128423155,0.7608695652173914,0.10144927536231885,0.007246376811594203,0.028985507246376812,0.17391304347826086,0.0
1.0865157746525382,0.7681159420289855,0.10869565217391304,0.007246376811594203,0.028985507246376812,0.17391304347826086,0.0
1.0965792912678098,0.782608695652174,0.10869565217391304,0.007246376811594203,0.028985507246376812,0.18115942028985507,0.0
1.1067360180959736,0.782608695652174,0.10869565217391304,0.007246376811594203,0.028985507246376812,0.18840579710144928,0.0
1.116986818467823,0.782608695652174,0.10869565217391304,0.007246376811594203,0.028985507246376812,0.18840579710144928,0.0
1.1273325637104867,0.782608695652174,0.11594202898550725,0.007246376811594203,0.028985507246376812,0.1956521739130435,0.0
1.1377741332214912,0.782608695652174,0.11594202898550725,0.007246376811594203,0.028985507246376812,0.1956521739130435,0.0
1.148312414543511,0.7898550724637681,0.11594202898550725,0.007246376811594203,0.028985507246376812,0.2028985507246377,0.0
1.158948303439811,0.7898550724637681,0.11594202898550725,0.007246376811594203,0.028985507246376812,0.2028985507246377,0.0
1.1696827039703852,0.7898550724637681,0.13043478260869565,0.007246376811594203,0.028985507246376812,0.2028985507246377,0.0
1.180516528568805,0.7971014492753623,0.13043478260869565,0.007246376811594203,0.028985507246376812,0.2028985507246377,0.007246376811594203
1.1914506981197759,0.7971014492753623,0.13043478260869565,0.007246376811594203,0.028985507246376812,0.21014492753623187,0.014492753623188406
1.2024861420374122,0.8115942028985508,0.13043478260869565,0.014492753623188406,0.028985507246376812,0.21014492753623187,0.014492753623188406
1.2136237983442408,0.8115942028985508,0.13043478260869565,0.014492753623188406,0.028985507246376812,0.21014492753623187,0.014492753623188406
1.2248646137509314,0.8260869565217391,0.13768115942028986,0.021739130434782608,0.028985507246376812,0.21739130434782608,0.014492753623188406
1.2362095437367686,0.8333333333333334,0.14492753623188406,0.021739130434782608,0.028985507246376812,0.21739130434782608,0.014492753623188406
1.2476595526308696,0.8333333333333334,0.14492753623188406,0.021739130434782608,0.028985507246376812,0.21739130434782608,0.021739130434782608
1.259215613694151,0.8333333333333334,0.17391304347826086,0.021739130434782608,0.028985507246376812,0.21739130434782608,0.021739130434782608
1.2708787092020586,0.8333333333333334,0.17391304347826086,0.021739130434782608,0.036231884057971016,0.2246376811594203,0.028985507246376812
1.2826498305280605,0.8333333333333334,0.1956521739130435,0.021739130434782608,0.036231884057971016,0.2246376811594203,0.028985507246376812
1.2945299782279156,0.8333333333333334,0.1956521739130435,0.021739130434782608,0.036231884057971016,0.2246376811594203,0.028985507246376812
1.306520162124721,0.8333333333333334,0.2028985507246377,0.021739130434782608,0.036231884057971016,0.2318840579710145,0.028985507246376812
1.3186214013947486,0.8333333333333334,0.21014492753623187,0.021739130434782608,0.036231884057971016,0.2391304347826087,0.028985507246376812
1.330834724654075,0.8333333333333334,0.21739130434782608,0.021739130434782608,0.036231884057971016,0.2536231884057971,0.028985507246376812
1.343161170046016,0.8333333333333334,0.21739130434782608,0.021739130434782608,0.036231884057971016,0.2536231884057971,0.028985507246376812
1.3556017853293685,0.8333333333333334,0.2246376811594203,0.028985507246376812,0.036231884057971016,0.2536231884057971,0.028985507246376812
1.3681576279674716,0.8333333333333334,0.2318840579710145,0.028985507246376812,0.036231884057971016,0.2536231884057971,0.028985507246376812
1.3808297652180925,0.8333333333333334,0.2391304347826087,0.036231884057971016,0.036231884057971016,0.2608695652173913,0.028985507246376812
1.3936192742241424,0.8333333333333334,0.2536231884057971,0.036231884057971016,0.036231884057971016,0.2608695652173913,0.028985507246376812
1.406527242105237,0.8333333333333334,0.2536231884057971,0.036231884057971016,0.036231884057971016,0.26811594202898553,0.028985507246376812
1.4195547660501011,0.8405797101449275,0.2536231884057971,0.036231884057971016,0.036231884057971016,0.26811594202898553,0.028985507246376812
1.4327029534098308,0.8478260869565217,0.2608695652173913,0.043478260869565216,0.036231884057971016,0.26811594202898553,0.028985507246376812
1.4459729217920199,0.8478260869565217,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.036231884057971016
1.4593657991557567,0.8478260869565217,0.26811594202898553,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.036231884057971016
1.4728827239075026,0.8478260869565217,0.2753623188405797,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.036231884057971016
1.4865248449978568,0.8478260869565217,0.2826086956521739,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.036231884057971016
1.5002933220192183,0.8478260869565217,0.2898550724637681,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.036231884057971016
1.5141893253043521,0.8478260869565217,0.2971014492753623,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.043478260869565216
1.5282140360258698,0.8478260869565217,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.2971014492753623,0.043478260869565216
1.5423686462966282,0.8478260869565217,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.3188405797101449,0.057971014492753624
1.5566543592710615,0.8478260869565217,0.3115942028985507,0.043478260869565216,0.043478260869565216,0.32608695652173914,0.057971014492753624
1.5710723892474503,0.8478260869565217,0.3115942028985507,0.050724637681159424,0.050724637681159424,0.32608695652173914,0.057971014492753624
1.5856239617711374,0.8478260869565217,0.3115942028985507,0.050724637681159424,0.050724637681159424,0.34057971014492755,0.057971014492753624
1.6003103137387007,0.8478260869565217,0.3115942028985507,0.050724637681159424,0.050724637681159424,0.34057971014492755,0.057971014492753624
1.6151326935030905,0.8478260869565217,0.3188405797101449,0.050724637681159424,0.057971014492753624,0.34057971014492755,0.057971014492753624
1.6300923609797406,0.8478260869565217,0.3188405797101449,0.057971014492753624,0.057971014492753624,0.34057971014492755,0.06521739130434782
1.6451905877536626,0.8478260869565217,0.3188405797101449,0.057971014492753624,0.057971014492753624,0.35507246376811596,0.07246376811594203
1.66042865718753,0.855072463768116,0.3188405797101449,0.057971014492753624,0.06521739130434782,0.36231884057971014,0.07246376811594203
1.6758078645307677,0.855072463768116,0.3188405797101449,0.057971014492753624,0.06521739130434782,0.3695652173913043,0.07971014492753623
1.691329517029648,0.855072463768116,0.3188405797101449,0.057971014492753624,0.06521739130434782,0.3695652173913043,0.08695652173913043
1.7069949340384074,0.855072463768116,0.3188405797101449,0.06521739130434782,0.07246376811594203,0.38405797101449274,0.08695652173913043
1.722805447131394,0.8623188405797102,0.3188405797101449,0.06521739130434782,0.07246376811594203,0.38405797101449274,0.10144927536231885
1.7387624002162507,0.8623188405797102,0.32608695652173914,0.06521739130434782,0.07246376811594203,0.38405797101449274,0.10144927536231885
1.754867149648151,0.8623188405797102,0.32608695652173914,0.06521739130434782,0.07246376811594203,0.391304347826087,0.10869565217391304
1.7711210643450879,0.8623188405797102,0.34057971014492755,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.10869565217391304
1.787525525904235,0.8623188405797102,0.34057971014492755,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.10869565217391304
1.8040819287193828,0.8695652173913043,0.35507246376811596,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.11594202898550725
1.820791680099463,0.8695652173913043,0.35507246376811596,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.12318840579710146
1.8376562003881711,0.8695652173913043,0.35507246376811596,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.12318840579710146
1.8546769230846987,0.8695652173913043,0.35507246376811596,0.06521739130434782,0.07971014492753623,0.39855072463768115,0.12318840579710146
1.8718552949655787,0.8695652173913043,0.35507246376811596,0.06521739130434782,0.08695652173913043,0.39855072463768115,0.13043478260869565
1.8891927762076663,0.8695652173913043,0.3695652173913043,0.06521739130434782,0.08695652173913043,0.4057971014492754,0.13043478260869565
1.9066908405122525,0.8695652173913043,0.3695652173913043,0.06521739130434782,0.08695652173913043,0.4057971014492754,0.13768115942028986
1.924350975230331,0.8695652173913043,0.37681159420289856,0.06521739130434782,0.08695652173913043,0.41304347826086957,0.13768115942028986
1.9421746814890257,0.8695652173913043,0.37681159420289856,0.06521739130434782,0.08695652173913043,0.41304347826086957,0.13768115942028986
1.9601634743191854,0.8695652173913043,0.38405797101449274,0.06521739130434782,0.08695652173913043,0.41304347826086957,0.13768115942028986
1.9783188827841642,0.8768115942028986,0.38405797101449274,0.06521739130434782,0.08695652173913043,0.41304347826086957,0.14492753623188406
1.996642450109794,0.8768115942028986,0.38405797101449274,0.06521739130434782,0.09420289855072464,0.42028985507246375,0.14492753623188406
2.0151357338155576,0.8768115942028986,0.38405797101449274,0.07246376811594203,0.09420289855072464,0.427536231884058,0.15217391304347827
2.0338003058469813,0.8768115942028986,0.38405797101449274,0.07246376811594203,0.09420289855072464,0.427536231884058,0.15942028985507245
2.052637752709252,0.8768115942028986,0.38405797101449274,0.07971014492753623,0.09420289855072464,0.427536231884058,0.16666666666666666
2.071649675602069,0.8768115942028986,0.38405797101449274,0.07971014492753623,0.09420289855072464,0.427536231884058,0.17391304347826086
2.0908376905557504,0.8768115942028986,0.38405797101449274,0.07971014492753623,0.10144927536231885,0.4420289855072464,0.17391304347826086
2.1102034285685956,0.8768115942028986,0.38405797101449274,0.08695652173913043,0.10144927536231885,0.4492753623188406,0.18115942028985507
2.12974853574552,0.8768115942028986,0.38405797101449274,0.08695652173913043,0.10144927536231885,0.47101449275362317,0.18115942028985507
